custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_0,141.88218,39.26332,244,FALSE,295.6428728,0.497142097
t_1,141.88331,39.35341,776,FALSE,12.3629869,0.138917357
t_2,141.88445,39.44351,776,FALSE,12.3629869,0.138917357
t_3,141.29958,38.54536,459,FALSE,78.65410478,0.247780171
t_4,141.53108,38.81489,776,FALSE,12.3629869,0.138917357
t_5,141.53175,38.905,424,FALSE,98.16249614,0.270412619
t_6,141.53242,38.99511,776,FALSE,12.3629869,0.138917357
t_7,141.64789,38.99453,600,FALSE,33.08965542,0.184442691
t_8,141.29996,38.63548,776,FALSE,12.3629869,0.138917357
t_9,141.41537,38.72524,776,FALSE,12.3629869,0.138917357
t_10,141.30033,38.72559,450,FALSE,83.25503434,0.253246784
t_11,141.41589,38.81536,440,FALSE,88.6938291,0.259596767
t_12,141.30071,38.81571,452,FALSE,82.20911447,0.252012204
t_13,141.41642,38.90547,445,FALSE,85.93023914,0.256384282
t_14,141.30109,38.90582,776,FALSE,12.3629869,0.138917357
t_15,141.41695,38.99558,430,FALSE,94.49683517,0.266257525
t_16,141.30147,38.99594,433,FALSE,92.71640818,0.264225341
t_17,141.76432,39.08393,776,FALSE,12.3629869,0.138917357
t_18,141.64871,39.08463,776,FALSE,12.3629869,0.138917357
t_19,141.7653,39.17404,776,FALSE,12.3629869,0.138917357
t_20,141.64954,39.17474,776,FALSE,12.3629869,0.138917357
t_21,141.76628,39.26414,776,FALSE,12.3629869,0.138917357
t_22,141.65037,39.26484,776,FALSE,12.3629869,0.138917357
t_23,141.76726,39.35424,776,FALSE,12.3629869,0.138917357
t_24,141.6512,39.35494,776,FALSE,12.3629869,0.138917357
t_25,141.76825,39.44434,776,FALSE,12.3629869,0.138917357
t_26,141.65204,39.44504,776,FALSE,12.3629869,0.138917357
t_27,141.41748,39.08569,776,FALSE,12.3629869,0.138917357
t_28,141.30186,39.08605,776,FALSE,12.3629869,0.138917357
t_29,141.41801,39.1758,776,FALSE,12.3629869,0.138917357
t_30,141.30224,39.17616,413,FALSE,105.2598085,0.27836022
t_31,141.41854,39.26591,457,FALSE,79.65327927,0.248975421
t_32,141.30263,39.26626,776,FALSE,12.3629869,0.138917357
t_33,141.41908,39.35601,400,FALSE,114.3121407,0.288346058
t_34,141.30302,39.35637,776,FALSE,12.3629869,0.138917357
t_35,141.41962,39.44612,776,FALSE,12.3629869,0.138917357
t_36,141.30341,39.44648,776,FALSE,12.3629869,0.138917357
t_37,141.5331,39.08522,776,FALSE,12.3629869,0.138917357
t_38,141.53378,39.17533,776,FALSE,12.3629869,0.138917357
t_39,141.53446,39.26543,776,FALSE,12.3629869,0.138917357
t_40,141.53514,39.35554,534,FALSE,49.28046323,0.209717013
t_41,141.53583,39.44564,776,FALSE,12.3629869,0.138917357
t_42,141.53653,39.53574,776,FALSE,12.3629869,0.138917357
t_43,141.53722,39.62584,776,FALSE,12.3629869,0.138917357
t_44,141.53792,39.71594,776,FALSE,12.3629869,0.138917357
t_45,141.53862,39.80603,776,FALSE,12.3629869,0.138917357
t_46,141.53932,39.89613,776,FALSE,12.3629869,0.138917357
t_47,141.76924,39.53443,776,FALSE,12.3629869,0.138917357
t_48,141.65288,39.53514,776,FALSE,12.3629869,0.138917357
t_49,141.77024,39.62453,776,FALSE,12.3629869,0.138917357
t_50,141.65373,39.62524,776,FALSE,12.3629869,0.138917357
t_51,141.77124,39.71462,776,FALSE,12.3629869,0.138917357
t_52,141.65458,39.71534,776,FALSE,12.3629869,0.138917357
t_53,141.77224,39.80472,776,FALSE,12.3629869,0.138917357
t_54,141.65543,39.80543,776,FALSE,12.3629869,0.138917357
t_55,141.77325,39.89481,776,FALSE,12.3629869,0.138917357
t_56,141.65629,39.89553,776,FALSE,12.3629869,0.138917357
t_57,141.42016,39.53622,776,FALSE,12.3629869,0.138917357
t_58,141.3038,39.53658,776,FALSE,12.3629869,0.138917357
t_59,141.42071,39.62632,776,FALSE,12.3629869,0.138917357
t_60,141.30419,39.62668,776,FALSE,12.3629869,0.138917357
t_61,141.42125,39.71642,776,FALSE,12.3629869,0.138917357
t_62,141.30459,39.71678,776,FALSE,12.3629869,0.138917357
t_63,141.4218,39.80652,516,FALSE,55.06400384,0.21779312
t_64,141.30498,39.80688,776,FALSE,12.3629869,0.138917357
t_65,141.42236,39.89662,776,FALSE,12.3629869,0.138917357
t_66,141.30538,39.89698,544,FALSE,46.35279411,0.205472706
t_67,141.77427,39.9849,776,FALSE,12.3629869,0.138917357
t_68,141.65715,39.98562,776,FALSE,12.3629869,0.138917357
t_69,141.77529,40.07499,449,FALSE,83.78313037,0.253868409
t_70,141.65802,40.07571,776,FALSE,12.3629869,0.138917357
t_71,141.77631,40.16507,332,FALSE,175.3624094,0.354070676
t_72,141.65889,40.1658,776,FALSE,12.3629869,0.138917357
t_73,141.77734,40.25516,377,FALSE,132.2431139,0.307791031
t_74,141.65976,40.25589,385,FALSE,125.7154788,0.300750532
t_75,141.66064,40.34597,411,FALSE,106.6045104,0.279853305
t_76,141.42291,39.98671,776,FALSE,12.3629869,0.138917357
t_77,141.30578,39.98708,776,FALSE,12.3629869,0.138917357
t_78,141.42347,40.07681,776,FALSE,12.3629869,0.138917357
t_79,141.30619,40.07717,776,FALSE,12.3629869,0.138917357
t_80,141.42403,40.1669,424,FALSE,98.16249614,0.270412619
t_81,141.30659,40.16727,427,FALSE,96.31199772,0.268319731
t_82,141.42459,40.25699,371,FALSE,137.351932,0.313281017
t_83,141.307,40.25736,485,FALSE,66.79085493,0.233182918
t_84,141.42515,40.34708,430,FALSE,94.49683517,0.266257525
t_85,141.30741,40.34745,641,FALSE,26.03380328,0.171485175
t_86,141.54003,39.98622,776,FALSE,12.3629869,0.138917357
t_87,141.54074,40.07632,776,FALSE,12.3629869,0.138917357
t_88,141.54146,40.16641,776,FALSE,12.3629869,0.138917357
t_89,141.54218,40.2565,776,FALSE,12.3629869,0.138917357
t_90,141.5429,40.34659,416,FALSE,103.2745306,0.276148875
t_91,141.60257,40.43638,345,FALSE,161.728001,0.339396599
t_92,141.54362,40.43667,427,FALSE,96.31199772,0.268319731
t_93,141.48467,40.43694,458,FALSE,79.1520579,0.248376425
t_94,141.60297,40.48142,391,FALSE,121.0262677,0.295668693
t_95,141.54398,40.48172,289,FALSE,227.9165538,0.412548209
t_96,141.42572,40.43717,370,FALSE,138.2215674,0.314214215
t_97,141.36677,40.43737,437,FALSE,90.39551092,0.261561359
t_98,141.30782,40.43754,406,FALSE,110.0417572,0.283653691
t_99,141.24886,40.43768,406,FALSE,110.0417572,0.283653691
t_100,141.426,40.48221,208,FALSE,358.4013521,0.592759241
t_101,141.36701,40.48241,390,FALSE,121.7957658,0.296504256
t_102,141.30802,40.48259,406,FALSE,110.0417572,0.283653691
t_103,141.24903,40.48273,406,FALSE,110.0417572,0.283653691
t_104,141.42629,40.52726,407,FALSE,109.3455873,0.282885762
t_105,141.36726,40.52746,391,FALSE,121.0262677,0.295668693
t_106,141.72046,40.43571,600,FALSE,33.08965542,0.184442691
t_107,141.66152,40.43606,392,FALSE,120.2615294,0.29483761
t_108,141.72095,40.48075,600,FALSE,33.08965542,0.184442691
t_109,141.66196,40.4811,600,FALSE,33.08965542,0.184442691
t_110,141.6624,40.52614,600,FALSE,33.08965542,0.184442691
t_111,141.48499,40.48198,420,FALSE,100.6858413,0.273252038
t_112,141.60337,40.52647,600,FALSE,33.08965542,0.184442691
t_113,141.54435,40.52676,200,FALSE,373.1700607,0.618940745
t_114,141.48532,40.52702,174,FALSE,422.4914799,0.721603875
t_115,141.60378,40.57151,600,FALSE,33.08965542,0.184442691
t_116,141.54471,40.5718,600,FALSE,33.08965542,0.184442691
t_117,141.48564,40.57207,600,FALSE,33.08965542,0.184442691
t_118,141.60418,40.61655,600,FALSE,33.08965542,0.184442691
t_119,141.54508,40.61684,600,FALSE,33.08965542,0.184442691
t_120,141.48597,40.61711,600,FALSE,33.08965542,0.184442691
t_121,141.30823,40.52763,302,FALSE,210.7833575,0.393021653
t_122,141.2492,40.52777,377,FALSE,132.2431139,0.307791031
t_123,141.42657,40.5723,276,FALSE,246.1495455,0.434012582
t_124,141.3675,40.5725,286,FALSE,232.0264542,0.417319578
