custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_96,131.52691,32.10506,231,FALSE,317.521493,0.528060554
t_97,131.34724,32.10506,323,FALSE,185.3978541,0.364958051
t_98,131.34724,32.18112,641,FALSE,26.03380328,0.171485175
t_99,131.43708,32.18112,641,FALSE,26.03380328,0.171485175
t_100,131.52691,32.18112,270,FALSE,254.9350597,0.444653034
t_101,131.16758,32.18112,641,FALSE,26.03380328,0.171485175
t_102,131.61674,32.18112,600,FALSE,33.08965542,0.184442691
t_103,130.71842,32.10506,510,FALSE,57.15010516,0.220618432
t_104,131.07775,32.10506,641,FALSE,26.03380328,0.171485175
t_105,130.80826,32.10506,510,FALSE,57.15010516,0.220618432
t_106,130.98792,32.10506,641,FALSE,26.03380328,0.171485175
t_107,130.89809,32.18112,641,FALSE,26.03380328,0.171485175
t_108,130.98792,32.18112,641,FALSE,26.03380328,0.171485175
t_109,130.71842,32.18112,510,FALSE,57.15010516,0.220618432
t_110,131.07775,32.18112,641,FALSE,26.03380328,0.171485175
t_111,130.80826,32.18112,364,FALSE,143.5504743,0.319926639
t_112,130.89809,32.25712,406,FALSE,110.0417572,0.283653691
t_113,131.25741,32.18112,641,FALSE,26.03380328,0.171485175
t_114,131.34724,32.25712,641,FALSE,26.03380328,0.171485175
t_115,131.43708,32.25712,641,FALSE,26.03380328,0.171485175
t_116,131.16758,32.25712,641,FALSE,26.03380328,0.171485175
t_117,131.25741,32.25712,641,FALSE,26.03380328,0.171485175
t_118,131.52691,32.25712,641,FALSE,26.03380328,0.171485175
t_119,131.25741,32.33306,641,FALSE,26.03380328,0.171485175
t_120,131.34724,32.33306,641,FALSE,26.03380328,0.171485175
t_121,131.43708,32.33306,641,FALSE,26.03380328,0.171485175
t_122,131.52691,32.33306,641,FALSE,26.03380328,0.171485175
t_123,131.61674,32.25712,600,FALSE,33.08965542,0.184442691
t_124,131.61674,32.33306,641,FALSE,26.03380328,0.171485175
t_125,130.71842,32.25712,776,FALSE,12.3629869,0.138917357
t_126,130.98792,32.25712,641,FALSE,26.03380328,0.171485175
t_127,131.07775,32.25712,641,FALSE,26.03380328,0.171485175
t_128,130.80826,32.25712,406,FALSE,110.0417572,0.283653691
t_129,130.89809,32.33306,776,FALSE,12.3629869,0.138917357
t_130,130.71842,32.33306,776,FALSE,12.3629869,0.138917357
t_131,130.80826,32.33306,776,FALSE,12.3629869,0.138917357
t_132,131.07775,32.33306,641,FALSE,26.03380328,0.171485175
t_133,130.98792,32.33306,776,FALSE,12.3629869,0.138917357
t_134,130.80826,32.40893,776,FALSE,12.3629869,0.138917357
t_135,131.16758,32.33306,641,FALSE,26.03380328,0.171485175
