custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
m_0,130.7612,32.7505,157.4,0,454.4547569,0.805906982
s_1,130.6582,32.6878,155,0,459.0674677,0.819669164
s_2,130.8301,32.9984,405.6,0,110.3214578,0.283961977
m_3,130.763,32.8406,270,0,254.9350597,0.444653034
s_4,130.9856,32.6858,405.6,0,110.3214578,0.283961977
s_5,131.3439,33.2569,175.9,0,418.8413344,0.713019116
s_6,131.0629,33.122,405.6,0,110.3214578,0.283961977
s_7,130.8652,32.6167,405.6,0,110.3214578,0.283961977
s_8,131.2118,33.2844,510.4,0,57.0084399,0.220427906
s_9,130.8774,32.8761,272,0,251.9806957,0.441051391
s_10,130.7521,32.6345,290,0,226.5596191,0.410980802
s_11,131.1226,32.8267,292.4,0,223.3295448,0.407264981
s_12,131.1214,32.932,397.6,0,116.0658493,0.2902647
s_13,130.9046,32.4901,775.5,0,12.39553562,0.139016062
s_14,131.0687,33.1208,405.6,0,110.3214578,0.283961977
s_15,130.7371,32.2054,405.6,0,110.3214578,0.283961977
s_16,130.5477,32.9336,405.6,0,110.3214578,0.283961977
s_17,130.6949,33.1089,775.5,0,12.39553562,0.139016062
s_18,130.4052,33.1627,178.7,0,413.4706214,0.700717351
s_19,130.6024,32.5078,253.3,0,280.5996878,0.477065652
s_20,131.6831,32.6978,775.5,0,12.39553562,0.139016062
s_21,131.3089,32.705,405.6,0,110.3214578,0.283961977
s_22,130.6846,33.0185,275.1,0,247.4525174,0.43557756
s_23,131.147,32.455,775.5,0,12.39553562,0.139016062
s_24,130.1811,32.3151,641.3,0,25.98875226,0.171396773
s_25,130.5607,33.2252,435.1,0,91.49045807,0.262820331
s_26,131.3148,33.4244,383.7,0,126.7545562,0.301873622
s_27,130.1849,32.6106,505.8,0,58.66044987,0.222638088
s_28,131.1142,33.4549,405.6,0,110.3214578,0.283961977
s_29,131.101,32.8114,359.5,0,147.6741987,0.324342565
s_30,131.3349,32.5181,775.5,0,12.39553562,0.139016062
s_31,131.3928,32.106,285.9,0,232.1644611,0.417480437
s_32,130.8268,32.3961,775.5,0,12.39553562,0.139016062
s_33,130.5099,32.365,775.5,0,12.39553562,0.139016062
s_34,130.4471,33.0159,405.6,0,110.3214578,0.283961977
s_35,130.4046,33.3654,362.7,0,144.7304726,0.321190523
s_36,131.397,32.9722,405.6,0,110.3214578,0.283961977
s_37,131.5609,32.2565,370.2,0,138.0472209,0.314027152
s_38,130.1763,32.1947,437.1,0,90.33825404,0.261495416
s_39,130.5499,33.5608,775.5,0,12.39553562,0.139016062
s_40,130.3885,32.3942,775.5,0,12.39553562,0.139016062
s_41,131.2668,32.347,641.3,0,25.98875226,0.171396773
s_42,131.9028,32.9747,207.5,0,359.3170507,0.59433346
s_43,131.5309,32.2132,291.5,0,224.5364285,0.408650878
s_44,130.3004,33.2627,175.9,0,418.8413344,0.713019116
s_45,130.5115,33.3235,160.2,0,449.0663419,0.790398378
s_46,131.5934,33.2317,155.2,0,458.6833322,0.818505226
s_47,130.4046,32.2161,641.3,0,25.98875226,0.171396773
s_48,129.9582,32.9002,253.3,0,280.5996878,0.477065652
s_49,130.6962,33.6519,332.9,0,174.3860199,0.353015948
s_50,129.8763,32.7353,302.6,0,210.0190235,0.392162962
s_51,131.5893,32.3654,641.3,0,25.98875226,0.171396773
s_52,131.0095,33.7388,236.3,0,308.4859573,0.515023573
s_53,130.7021,31.906,328.2,0,179.5391101,0.358591026
s_54,131.3339,32.3889,405.6,0,110.3214578,0.283961977
s_55,130.4874,32.6136,510.4,0,57.0084399,0.220427906
s_56,131.4461,33.5575,303.1,0,209.3838513,0.391450116
s_57,130.9257,32.2561,414.6,0,104.1962795,0.277176651
s_58,130.8285,33.4654,473,0,72.01490584,0.239710552
s_59,131.3734,33.0664,405.6,0,110.3214578,0.283961977
s_60,130.8182,33.1491,775.5,0,12.39553562,0.139016062
s_61,130.0218,32.8456,374.1,0,134.6891885,0.310421415
s_62,130.0265,32.1945,600,0,33.08965542,0.184442691
s_63,130.7757,32.1966,328.2,0,179.5391101,0.358591026
s_64,130.9096,32.2209,310.3,0,200.4153656,0.381452628
s_65,130.1807,32.4548,295.1,0,219.7405034,0.403160578
s_66,131.2678,33.5685,312.9,0,197.2581082,0.377961182
s_67,131.29,32.0215,459.4,0,78.45583417,0.247542434
s_68,130.6354,33.3678,159.1,0,451.1839419,0.796422628
s_69,131.6598,32.5659,183.8,0,403.7211203,0.679321531
s_70,131.5348,34.031,224.8,0,328.2842925,0.544132415
s_71,130.817,33.2891,641.3,0,25.98875226,0.171396773
s_72,131.8589,33.0656,207.5,0,359.3170507,0.59433346
s_73,131.5934,33.0726,775.5,0,12.39553562,0.139016062
s_74,131.0203,33.2555,405.6,0,110.3214578,0.283961977
s_75,130.5874,32.0559,405.6,0,110.3214578,0.283961977
s_76,130.6689,33.4235,326.3,0,181.6605128,0.360892713
m_77,130.4544,33.5661,168.5,0,433.0761382,0.747602996
s_78,130.8539,33.5716,355.6,0,151.3379442,0.328264771
s_79,131.1158,32.2353,641.3,0,25.98875226,0.171396773
s_80,130.5777,32.2918,775.5,0,12.39553562,0.139016062
s_81,129.4128,33.2016,641.3,0,25.98875226,0.171396773
s_82,131.0685,31.8723,487.1,0,65.91838048,0.232075316
s_83,131.0214,34.0643,400.3,0,114.0947756,0.288107927
s_84,131.542,33.1525,775.5,0,12.39553562,0.139016062
s_85,130.811,32.0461,405.6,0,110.3214578,0.283961977
s_86,131.2557,31.9951,324.3,0,183.9175409,0.363346174
s_87,131.2181,33.9941,406.1,0,109.9719423,0.283576719
s_88,130.9454,31.8643,325.1,0,183.0117711,0.362360982
s_89,130.0996,33.1038,255.1,0,277.7491023,0.473357435
s_90,131.1348,33.5925,298.3,0,215.5481281,0.398397169
s_91,130.3985,33.5969,212.9,0,349.4833761,0.57774281
s_92,130.3463,32.7884,296.7,0,217.6360127,0.400765375
s_93,131.0326,33.4122,641.3,0,25.98875226,0.171396773
s_94,129.9997,32.3793,775.5,0,12.39553562,0.139016062
s_95,129.8798,33.2656,207.5,0,359.3170507,0.59433346
s_96,130.3519,32.0916,287.8,0,229.5534757,0.414444212
s_97,130.1843,32.9231,311.3,0,199.1959507,0.38010251
s_98,130.5086,33.8425,194.5,0,383.4566845,0.638255731
s_99,131.4444,32.5006,641.3,0,25.98875226,0.171396773
s_100,131.5357,32.8392,641.3,0,25.98875226,0.171396773
s_101,131.4187,31.9087,183.8,0,403.7211203,0.679321531
s_102,130.4513,31.9006,278.9,0,241.9868546,0.429042057
s_103,130.2074,33.373,775.5,0,12.39553562,0.139016062
s_104,130.5163,33.4952,303.5,0,208.8768731,0.390881617
s_105,130.3647,32.1704,346,0,160.720353,0.33831579
s_106,130.9014,33.8324,166.4,0,437.1218886,0.758006915
s_107,130.7939,33.3319,316.9,0,192.484392,0.372707233
s_108,130.2024,32.7839,174.2,0,422.1070637,0.720690947
s_109,130.9798,33.8849,384.1,0,126.4339547,0.301527205
s_110,130.7053,33.8263,161.6,0,446.3701756,0.782855764
s_111,130.4958,31.8699,405.6,0,110.3214578,0.283961977
s_112,130.3032,31.8143,162,0,445.5996728,0.780725892
s_113,129.7054,33.3444,443.03,0,87.0083957,0.257640903
s_114,130.1807,32.3636,641.3,0,25.98875226,0.171396773
s_115,130.0643,33.3213,775.5,0,12.39553562,0.139016062
s_116,129.9195,33.4247,392.6,0,119.8049612,0.294341096
s_117,130.5699,31.7621,510.4,0,57.0084399,0.220427906
s_118,130.9721,31.9968,367.9,0,140.0649244,0.31619129
s_119,131.6142,33.4169,193.2,0,385.9021562,0.642990091
s_120,129.8678,31.836,641.3,0,25.98875226,0.171396773
s_121,131.8811,33.2461,775.5,0,12.39553562,0.139016062
s_122,130.034,33.1916,266.8,0,259.7155944,0.45053377
s_123,130.1191,32.1554,330.1,0,177.4397815,0.356317178
s_124,131.0791,31.7301,379.8,0,129.9220058,0.305291394
s_125,133.1015,33.0797,775.5,0,12.39553562,0.139016062
s_126,132.7252,32.937,242.9,0,297.4564741,0.499623672
s_127,131.3026,31.8454,398.9,0,115.1126527,0.289222423
s_128,129.5383,33.3616,346.5,0,160.2186976,0.337777844
s_129,131.0621,31.7185,375.8,0,133.250059,0.308874291
s_130,129.9171,33.0371,207.5,0,359.3170507,0.59433346
s_131,130.1927,32.0145,414,0,104.5938356,0.277619362
s_132,131.8695,32.9278,775.5,0,12.39553562,0.139016062
s_133,130.2024,33.561,207.5,0,359.3170507,0.59433346
s_134,130.2735,31.7123,207.5,0,359.3170507,0.59433346
s_135,131.5936,33.6783,387.58,0,123.6777919,0.298545075
s_136,130.5432,33.8501,484.6,0,66.95841547,0.233395034
s_137,131.6958,32.506,641.3,0,25.98875226,0.171396773
s_138,129.4353,33.2116,641.3,0,25.98875226,0.171396773
s_139,130.3602,31.8374,405.6,0,110.3214578,0.283961977
s_140,129.8813,33.2646,207.5,0,359.3170507,0.59433346
s_141,131.6003,32.4281,641.3,0,25.98875226,0.171396773
s_142,131.9251,32.7972,775.5,0,12.39553562,0.139016062
s_143,132.4336,33.4496,286.5,0,231.3373975,0.416517056
s_144,131.6019,34.6173,383.6,0,126.8348298,0.301960345
s_145,129.8102,33.1256,395.2,0,117.846077,0.292207841
s_146,129.8026,32.9553,207.5,0,359.3170507,0.59433346
s_147,131.3987,34.4073,199.1,0,374.8463885,0.622024656
s_148,131.2277,31.4637,275.8,0,246.4386407,0.434359427
s_149,131.6587,32.8578,775.5,0,12.39553562,0.139016062
s_150,129.8877,33.508,435.3,0,91.374566,0.262687264
s_151,129.7802,32.9061,207.5,0,359.3170507,0.59433346
s_152,131.0506,34.1149,775.5,0,12.39553562,0.139016062
s_153,130.1046,33.1806,207.5,0,359.3170507,0.59433346
s_154,132.9377,32.9895,191.4,0,389.2963994,0.649656993
s_155,132.3561,33.9091,429.1,0,95.03770949,0.266873005
s_156,130.4594,31.6988,405.6,0,110.3214578,0.283961977
s_157,129.7177,33.1808,366.3,0,141.4850642,0.317713628
s_158,130.349,31.5896,298.7,0,215.0287488,0.397809283
s_159,131.7378,33.5666,260.2,0,269.7820782,0.463143414
s_160,130.4438,31.9812,775.5,0,12.39553562,0.139016062
s_161,130.9298,34.149,429.4,0,94.8570697,0.266667544
s_162,129.6899,33.7502,510.4,0,57.0084399,0.220427906
s_163,131.4042,34.0121,600,0,33.08965542,0.184442691
s_164,129.8625,32.6999,775.5,0,12.39553562,0.139016062
s_165,132.5055,33.427,775.5,0,12.39553562,0.139016062
s_166,131.3774,34.3979,207.5,0,359.3170507,0.59433346
s_167,132.5047,32.9453,775.5,0,12.39553562,0.139016062
s_168,130.574,31.6057,170.5,0,429.2247138,0.737944768
s_169,130.7613,31.7368,284.8,0,233.6868386,0.419257717
s_170,130.9323,34.1349,364.6,0,143.0089344,0.319346503
s_171,131.6856,33.4736,641.3,0,25.98875226,0.171396773
s_172,131.3743,31.6129,305.2,0,206.7337011,0.388482963
s_173,129.7652,33.2122,400.3,0,114.0947756,0.288107927
s_174,129.8771,33.5274,429.1,0,95.03770949,0.266873005
s_175,132.1011,33.9649,207.5,0,359.3170507,0.59433346
s_176,129.6428,32.9327,367.9,0,140.0649244,0.31619129
s_177,132.5727,33.2217,207.5,0,359.3170507,0.59433346
s_178,130.5449,31.3757,234.4,0,311.707182,0.519625966
s_179,132.7282,33.8198,270.8,0,253.750218,0.443205667
s_180,132.5617,34.253,641.3,0,25.98875226,0.171396773
s_181,132.7089,33.7654,159.6,0,450.2214983,0.793673513
s_182,132.1141,33.3924,775.5,0,12.39553562,0.139016062
s_183,131.8149,33.9725,427.3,0,96.12890129,0.268112141
s_184,129.7596,32.5811,458.5,0,78.90267406,0.248077957
s_185,131.6002,34.3829,775.5,0,12.39553562,0.139016062
s_186,131.011,31.4304,279.6,0,240.9902574,0.427858506
s_187,131.8077,34.0544,281.5,0,238.3012819,0.424677188
s_188,131.0618,32.0421,641.3,0,25.98875226,0.171396773
s_189,132.2766,34.2869,253.3,0,280.5996878,0.477065652
s_190,133.5271,33.5611,164.7,0,440.397593,0.766633481
s_191,133.9068,33.5014,207.5,0,359.3170507,0.59433346
s_192,132.6411,34.2883,415,0,103.9320839,0.276882257
s_193,132.1157,33.3719,775.5,0,12.39553562,0.139016062
s_194,133.6354,34.1138,226.3,0,325.6618493,0.540159166
s_195,131.2064,34.1657,469.5,0,73.61794771,0.24168055
s_196,132.9982,34.0624,239.4,0,303.2741582,0.507679141
s_197,132.9068,34.3413,207.5,0,359.3170507,0.59433346
s_198,132.6011,33.5807,775.5,0,12.39553562,0.139016062
s_199,132.4768,33.6094,600,0,33.08965542,0.184442691
s_200,132.1766,34.1699,775.5,0,12.39553562,0.139016062
s_201,132.9718,32.7797,403.6,0,111.7305897,0.285513043
s_202,132.7722,33.9621,429.1,0,95.03770949,0.266873005
s_203,132.0758,34.0966,775.5,0,12.39553562,0.139016062
s_204,130.9938,31.5973,298.4,0,215.4181861,0.398250042
s_205,132.6882,33.4512,775.5,0,12.39553562,0.139016062
s_206,130.9484,34.2904,369.3,0,138.8334358,0.314870614
s_207,132.4046,33.9291,260.2,0,269.7820782,0.463143414
s_208,131.5618,34.0494,269.2,0,256.1240235,0.446109444
s_209,131.3052,31.3985,641.3,0,25.98875226,0.171396773
s_210,133.0016,33.5388,775.5,0,12.39553562,0.139016062
s_211,131.7752,34.4668,775.5,0,12.39553562,0.139016062
s_212,131.6681,34.6257,402.1,0,112.7991439,0.286686987
s_213,133.7081,34.198,152.4,0,464.0561686,0.835092715
s_214,132.9758,33.1967,775.5,0,12.39553562,0.139016062
s_215,130.4333,31.3741,387.6,0,123.6621223,0.298528099
s_216,133.2866,33.392,641.3,0,25.98875226,0.171396773
s_217,129.2868,34.2029,641.3,0,25.98875226,0.171396773
s_218,130.3225,31.4162,268.8,0,256.7200497,0.446841066
s_219,132.798,33.3348,775.5,0,12.39553562,0.139016062
s_220,132.2794,34.4926,775.5,0,12.39553562,0.139016062
s_221,132.4505,34.3768,220.6,0,335.6880236,0.555559858
s_222,133.549,33.981,195.9,0,380.8289052,0.633231018
s_223,132.9141,33.7974,510.1,0,57.11465368,0.220570771
s_224,130.4915,31.2396,194.5,0,383.4566845,0.638255731
s_225,133.8771,33.6975,775.5,0,12.39553562,0.139016062
s_226,132.4978,35.1942,405.6,0,110.3214578,0.283961977
s_227,132.3794,34.7471,775.5,0,12.39553562,0.139016062
s_228,129.1255,33.2558,600,0,33.08965542,0.184442691
s_229,132.104,33.826,775.5,0,12.39553562,0.139016062
s_230,133.0658,33.9023,289.3,0,227.5087894,0.412076791
s_231,132.5552,33.0556,775.5,0,12.39553562,0.139016062
s_232,129.0211,32.888,641.3,0,25.98875226,0.171396773
s_233,131.182,34.3709,207.5,0,359.3170507,0.59433346
s_234,132.0402,34.694,775.5,0,12.39553562,0.139016062
s_235,131.9352,34.3529,775.5,0,12.39553562,0.139016062
s_236,132.3907,34.4122,775.5,0,12.39553562,0.139016062
s_237,132.7201,34.6029,421.3,0,99.85865714,0.272323011
s_238,132.5053,34.1161,775.5,0,12.39553562,0.139016062
s_239,132.2227,35.0112,296.62,0,217.7408426,0.40088449
s_240,132.8962,33.3982,775.5,0,12.39553562,0.139016062
s_241,129.324,34.3973,433.4,0,92.48161034,0.263956617
s_242,130.6324,31.2535,164.6,0,440.5902833,0.76714676
s_243,130.8702,31.3954,260.8,0,268.8555202,0.461969355
s_244,132.9754,32.7359,467.2,0,74.69162764,0.242992017
s_245,130.9969,31.5618,405.6,0,110.3214578,0.283961977
s_246,132.7066,32.8414,354.1,0,152.7695884,0.329797499
s_247,134.285,34.0905,394,0,118.7462374,0.293188743
s_248,132.8032,33.7112,775.5,0,12.39553562,0.139016062
s_249,130.6999,31.496,316.8,0,192.6025052,0.372836883
s_250,130.3008,31.2776,279.3,0,241.4169801,0.428364979
s_251,131.6329,34.4837,466,0,75.2582782,0.243681662
s_252,132.7963,33.6324,775.5,0,12.39553562,0.139016062
s_253,133.1444,33.6472,775.5,0,12.39553562,0.139016062
s_254,134.0374,34.3473,306.3,0,205.3568371,0.386945801
s_255,131.8458,34.669,189.8,0,392.3211245,0.655694751
s_256,131.9822,34.2304,775.5,0,12.39553562,0.139016062
s_257,132.7422,34.4276,434.7,0,91.72269207,0.263086852
s_258,131.8169,34.2319,468.8,0,73.94300461,0.242078261
s_259,132.9524,33.0754,775.5,0,12.39553562,0.139016062
s_260,130.849,31.199,405.6,0,110.3214578,0.283961977
s_261,132.9891,33.2683,775.5,0,12.39553562,0.139016062
s_262,132.1204,33.8455,333,0,174.2778341,0.352899126
s_263,133.4388,33.5313,402,0,112.8707398,0.286765577
s_264,133.4918,35.3553,510.4,0,57.0084399,0.220427906
s_265,133.8243,33.6748,775.5,0,12.39553562,0.139016062
s_266,133.1693,34.3027,485.2,0,66.70724032,0.233076998
s_267,129.4594,34.6609,445.5,0,85.65878474,0.256067201
s_268,133.2896,33.3925,641.3,0,25.98875226,0.171396773
s_269,132.7923,34.4572,351.4,0,155.3783969,0.332591076
s_270,132.0141,34.5718,457.9,0,79.20203263,0.248436201
s_271,132.748,33.5022,775.5,0,12.39553562,0.139016062
s_272,133.0082,33.641,550.8,0,44.46966422,0.202679029
s_273,133.0236,34.3736,775.5,0,12.39553562,0.139016062
s_274,132.0626,34.027,775.5,0,12.39553562,0.139016062
s_275,132.5308,34.8523,400.3,0,114.0947756,0.288107927
s_276,132.0122,34.5725,457.9,0,79.20203263,0.248436201
s_277,133.0581,34.1918,600,0,33.08965542,0.184442691
s_278,130.6183,31.2066,298.9,0,214.7694477,0.39751596
s_279,134.39,34.7551,207.5,0,359.3170507,0.59433346
s_280,133.4179,34.5566,310.4,0,200.2931376,0.381317205
s_281,132.4063,34.209,775.5,0,12.39553562,0.139016062
s_282,132.2326,34.5716,457.5,0,79.4022588,0.248675579
s_283,133.809,34.0319,775.5,0,12.39553562,0.139016062
s_284,132.2772,34.7262,775.5,0,12.39553562,0.139016062
s_285,132.1611,34.3935,775.5,0,12.39553562,0.139016062
s_286,134.0614,34.038,350.6,0,156.1592913,0.333427489
s_287,133.1718,33.5742,775.5,0,12.39553562,0.139016062
s_288,132.6689,34.6629,775.5,0,12.39553562,0.139016062
s_289,133.3641,33.7079,775.5,0,12.39553562,0.139016062
s_290,128.8433,32.6658,510.4,0,57.0084399,0.220427906
s_291,133.7896,34.2644,270.5,0,254.1940502,0.443747376
s_292,132.5308,35.0918,390.5,0,121.4104203,0.296085912
s_293,133.1375,34.5183,400.3,0,114.0947756,0.288107927
s_294,133.1971,34.4198,775.5,0,12.39553562,0.139016062
s_295,132.8989,35.3422,351.9,0,154.8921802,0.332070347
s_296,133.6921,33.5934,439.2,0,89.14438244,0.2601179
s_297,134.1603,33.2866,426.4,0,96.67925123,0.268735833
s_298,134.6098,34.203,489.2,0,65.05791456,0.230977705
s_299,134.7941,34.2937,460.4,0,77.9624231,0.246949989
s_300,134.4192,33.6692,207.5,0,359.3170507,0.59433346
s_301,132.126,34.1891,775.5,0,12.39553562,0.139016062
s_302,132.4077,34.6659,400.3,0,114.0947756,0.288107927
s_303,133.8192,33.5294,775.5,0,12.39553562,0.139016062
s_304,132.8008,35.4259,389.6,0,122.104903,0.296839743
s_305,133.3004,35.5579,600,0,33.08965542,0.184442691
s_306,133.6497,33.9154,775.5,0,12.39553562,0.139016062
s_307,133.0488,34.5868,456.4,0,79.95558919,0.249336143
s_308,133.3074,33.9216,331.4,0,176.0160568,0.354777173
s_309,134.1856,34.2496,436,0,90.97012169,0.262222538
s_310,132.8418,34.8143,775.5,0,12.39553562,0.139016062
s_311,133.8933,33.9997,775.5,0,12.39553562,0.139016062
s_312,134.3156,33.6628,775.5,0,12.39553562,0.139016062
s_313,131.0504,31.2804,641.3,0,25.98875226,0.171396773
s_314,133.0946,34.7032,470,0,73.38667775,0.241397234
s_315,133.7486,35.3649,293.8,0,221.4626444,0.405126875
s_316,133.3909,35.2313,641.3,0,25.98875226,0.171396773
s_317,134.1197,33.5421,641.3,0,25.98875226,0.171396773
s_318,133.0226,35.5232,641.3,0,25.98875226,0.171396773
s_319,132.6396,34.8697,641.3,0,25.98875226,0.171396773
s_320,133.6861,34.6429,449.5,0,83.51865219,0.253557233
s_321,131.0877,31.2583,641.3,0,25.98875226,0.171396773
s_322,132.3069,35.0087,470.1,0,73.34051487,0.241340646
s_323,133.2807,34.777,775.5,0,12.39553562,0.139016062
s_324,132.9018,35.0337,543.5,0,46.49462687,0.205681024
s_325,133.1674,34.8225,775.5,0,12.39553562,0.139016062
s_326,133.5283,34.6756,775.5,0,12.39553562,0.139016062
s_327,132.8558,35.1634,641.3,0,25.98875226,0.171396773
s_328,133.8527,34.8684,775.5,0,12.39553562,0.139016062
s_329,133.4055,34.9103,775.5,0,12.39553562,0.139016062
s_330,135.0714,34.2868,775.5,0,12.39553562,0.139016062
s_331,133.789,34.7783,775.5,0,12.39553562,0.139016062
s_332,134.1988,35.3946,316.6,0,192.8389204,0.37309644
s_333,134.1294,33.8778,775.5,0,12.39553562,0.139016062
s_334,134.1482,34.27,398.4,0,115.4783493,0.289622453
s_335,128.6194,32.6341,641.3,0,25.98875226,0.171396773
s_336,133.6765,35.1809,641.3,0,25.98875226,0.171396773
s_337,130.699,31.0899,389.3,0,122.3372591,0.297091835
s_338,133.2604,35.2963,641.3,0,25.98875226,0.171396773
s_339,133.0856,35.2235,641.3,0,25.98875226,0.171396773
s_340,134.4234,35.0671,775.5,0,12.39553562,0.139016062
s_341,135.4396,33.6894,760,0,13.45453561,0.142143678
s_342,134.5423,34.9313,351.2,0,155.5732801,0.332799804
s_343,134.6701,35.0322,775.5,0,12.39553562,0.139016062
s_344,134.9071,35.2925,398.6,0,115.3319333,0.289462314
s_345,134.9036,35.101,400.3,0,114.0947756,0.288107927
s_346,136.6134,35.6325,760,0,13.45453561,0.142143678
s_347,136.4563,34.9849,760,0,13.45453561,0.142143678
s_348,136.1689,34.0637,760,0,13.45453561,0.142143678
s_349,130.8199,32.7967,276,0,246.1495455,0.434012582
s_350,130.7772,32.7934,270,0,254.9350597,0.444653034
s_351,130.6149,31.714,293,0,222.5278837,0.40634602
s_352,133.0844,33.9253,184,0,403.3397996,0.678507867
s_353,132.7449,35.3608,161,0,447.5257986,0.786071432
s_354,133.3301,35.4259,260,0,270.0914357,0.463536032
s_355,133.4166,33.4943,366,0,141.7528585,0.318000624
s_356,134.582,34.0439,260,0,270.0914357,0.463536032
s_357,135.0268,35.6814,260,0,270.0914357,0.463536032
s_358,133.0681,35.4713,208,0,358.4013521,0.592759241
s_359,135.3896,34.6628,600,0,33.08965542,0.184442691
s_360,133.3619,34.4852,208,0,358.4013521,0.592759241
s_361,133.6565,33.7691,776,0,12.3629869,0.138917357
s_362,135.8353,34.6682,447,0,84.84969814,0.25512043
s_363,134.1666,33.2946,325,0,183.1247763,0.362483852
s_364,135.2836,34.3977,600,0,33.08965542,0.184442691
s_365,133.754,34.5897,199,0,375.0328208,0.622369123
s_366,135.3918,34.4404,361,0,146.2873719,0.322857732
s_367,134.0548,35.4606,340,0,166.8536411,0.344900927
s_368,132.0757,34.8876,208,0,358.4013521,0.592759241
s_369,135.471,34.5894,161,0,447.5257986,0.786071432
s_370,135.7461,34.8983,196,0,380.641443,0.632874996
s_371,134.2201,35.4859,261,0,268.5471728,0.461579263
s_372,134.9904,34.533,208,0,358.4013521,0.592759241
s_373,133.6297,35.5144,359,0,148.1392156,0.324840407
s_374,133.576,33.7543,776,0,12.3629869,0.138917357
s_375,135.4684,34.7668,316,0,193.5496764,0.373877184
s_376,133.6307,35.4668,311,0,199.561107,0.380506587
s_377,135.3501,34.7463,292,0,223.8652868,0.407879827
s_378,136.7402,35.1734,166,0,437.8926225,0.76001999
s_379,135.2553,34.3744,215,0,345.6936482,0.571527255
s_380,135.5101,34.7256,260,0,270.0914357,0.463536032
s_381,133.3467,33.7758,776,0,12.3629869,0.138917357
s_382,135.606,34.5575,396,0,117.2497011,0.291557376
s_383,133.509,34.5094,460,0,78.15939996,0.247186642
s_384,132.5919,35.0773,641,0,26.03380328,0.171485175
s_385,133.9075,34.6554,208,0,358.4013521,0.592759241
s_386,133.184,33.865,776,0,12.3629869,0.138917357
s_387,133.3493,34.3785,776,0,12.3629869,0.138917357
s_388,134.4009,34.2271,260,0,270.0914357,0.463536032
s_389,133.7318,35.0096,414,0,104.5938356,0.277619362
s_390,135.6396,34.7407,384,0,126.5140312,0.301613738
s_391,136.6356,34.9708,187,0,397.6304876,0.666522291
s_392,138.1114,36.0451,600,0,33.08965542,0.184442691
s_393,135.1161,34.0996,260,0,270.0914357,0.463536032
s_394,134.8078,34.8164,309,0,202.0101301,0.383221516
s_395,132.9022,35.2875,448,0,84.31467804,0.254492951
s_396,133.0838,34.4037,776,0,12.3629869,0.138917357
s_397,133.9493,34.2186,353,0,153.8274768,0.330930201
s_398,136.7784,36.8937,189,0,393.8360546,0.658753932
s_399,134.1993,33.7722,776,0,12.3629869,0.138917357
s_400,134.9889,34.7974,408,0,108.6538009,0.282121789
s_401,136.8316,34.8806,203,0,367.603244,0.608868484
s_402,133.9241,34.1645,419,0,101.3268307,0.273970798
s_403,132.7223,35.2243,641,0,26.03380328,0.171485175
s_404,136.7002,35.2768,151,0,466.7379718,0.843629063
s_405,135.5199,34.7159,260,0,270.0914357,0.463536032
